customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year
C8215,M,CA,57,50s,S,N,2018,N,.
C8216,M,NC,54,50s,M,N,2018,N,.
C8217,F,VA,61,60s+,M,N,2018,N,.
C8218,F,FL,63,60s+,S,N,2018,N,.
C8219,M,IN,69,60s+,S,N,2018,N,.
C8220,F,TX,54,50s,M,Y,2018,N,.
C8221,M,NY,48,40s,M,Y,2018,N,.
C8222,F,FL,32,30s,M,N,2018,N,.
C8223,M,AL,24,20s,M,N,2018,N,.
C8224,M,NY,22,20s,S,N,2018,N,.
C8225,F,OH,45,40s,M,N,2018,N,.
C8226,M,NC,67,60s+,M,N,2018,N,.
C8227,M,NC,69,60s+,M,N,2018,N,.
C8228,M,GA,45,40s,M,N,2018,N,.
C8229,F,CA,44,40s,M,N,2018,N,.
C8230,F,NY,28,20s,S,N,2018,N,.
C8231,F,CA,56,50s,S,N,2018,N,.
C8232,M,TN,55,50s,M,N,2018,N,.
C8233,M,MS,44,40s,M,N,2018,N,.
C8234,F,SC,30,30s,M,Y,2018,N,.
C8235,M,CA,68,60s+,M,N,2018,N,.
C8236,M,VA,27,20s,S,N,2018,N,.
C8237,M,VA,30,30s,S,N,2018,N,.
C8238,M,MS,32,30s,M,Y,2018,N,.
C8239,F,IN,41,40s,M,Y,2018,N,.
C8240,M,CA,35,30s,M,Y,2018,N,.
C8241,M,CA,54,50s,S,Y,2018,N,.
C8242,M,MA,46,40s,S,N,2018,N,.
C8243,M,NC,50,50s,M,Y,2018,N,.
C8244,M,IL,40,40s,M,N,2018,N,.
C8245,M,NC,18,10s,M,N,2018,N,.
C8246,F,FL,66,60s+,M,N,2018,N,.
C8247,F,AR,67,60s+,M,N,2018,N,.
C8248,F,TX,53,50s,M,Y,2018,N,.
C8249,M,OH,21,20s,S,N,2018,N,.
C8250,M,IL,52,50s,M,N,2018,N,.
C8251,M,AL,28,20s,S,N,2018,N,.
C8252,M,IL,38,30s,S,N,2018,N,.
C8253,F,IN,53,50s,S,N,2018,N,.
C8254,F,AR,35,30s,M,Y,2018,N,.
C8255,F,NV,35,30s,M,N,2018,N,.
C8256,M,NC,27,20s,M,N,2018,N,.
C8257,F,NC,65,60s+,S,N,2018,N,.
C8258,F,FL,50,50s,S,N,2018,N,.
C8259,M,NC,82,60s+,M,N,2018,N,.
C8260,F,WI,43,40s,S,N,2018,N,.
C8261,F,VA,31,30s,S,N,2018,N,.
C8262,M,CA,56,50s,M,N,2018,N,.
C8263,F,LA,27,20s,M,Y,2018,N,.
C8264,F,NC,24,20s,M,Y,2018,N,.
C8265,M,PA,51,50s,M,Y,2018,N,.
C8266,F,FL,54,50s,S,N,2018,N,.
C8267,F,SC,87,60s+,S,N,2018,N,.
C8268,M,FL,38,30s,M,Y,2018,N,.
C8269,M,MI,35,30s,S,N,2018,N,.
C8270,F,PA,49,40s,S,N,2018,N,.
C8271,F,KY,27,20s,M,Y,2018,N,.
C8272,F,WV,49,40s,M,Y,2018,N,.
C8273,F,SC,49,40s,M,N,2018,N,.
C8274,F,NV,61,60s+,M,N,2018,N,.
C8275,F,CA,59,50s,S,N,2018,N,.
C8276,F,TX,36,30s,S,Y,2018,N,.
C8277,M,CA,64,60s+,S,N,2018,N,.
