customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales
C6913,M,NC,53,50s,M,Y,2016,N,.,12-30-2017,1,25.06259516999999
C6914,F,GA,56,50s,M,N,2016,Y,2017,.,0,.
C6915,F,NH,34,30s,M,Y,2016,N,.,11-25-2016,1,28.30594179999999
C6916,F,TX,41,40s,M,N,2016,Y,2017,.,0,.
C6917,F,NC,62,60s+,M,N,2016,N,.,12-10-2018,1,25.106109314999983
C6918,M,NC,60,60s+,M,N,2016,N,.,12-20-2017,1,25.108058339999992
C6919,F,TX,46,40s,M,N,2016,N,.,12-17-2016,1,23.77745307999999
C6920,F,TN,35,30s,M,Y,2016,Y,2017,.,0,.
C6921,M,LA,43,40s,M,Y,2016,N,.,12-13-2017,1,19.10493832
C6922,M,NJ,31,30s,S,N,2016,N,.,12-31-2016,1,12.70114262
C6923,F,IA,43,40s,M,N,2016,Y,2017,.,0,.
C6924,F,KY,24,20s,S,N,2016,Y,2017,.,0,.
C6925,M,AL,52,50s,M,N,2016,N,.,12-09-2017,1,24.283378179999996
C6926,F,IN,87,60s+,S,N,2016,N,.,12-09-2018,1,25.04254177999999
C6927,F,KY,33,30s,M,N,2016,N,.,12-23-2016,1,19.43604646
C6928,F,MN,41,40s,M,Y,2016,N,.,12-10-2016,1,23.11186566
C6929,F,NV,59,50s,M,N,2016,Y,2017,.,0,.
C6930,F,CA,56,50s,M,N,2016,Y,2017,.,0,.
C6931,F,IN,45,40s,M,Y,2016,N,.,12-22-2017,1,26.14458583999999
C6932,F,TX,33,30s,M,N,2016,N,.,12-12-2016,1,21.83419311
C6933,M,SC,34,30s,S,Y,2016,N,.,12-31-2017,1,31.356686109999995
C6934,M,SC,55,50s,M,N,2016,N,.,12-29-2018,1,38.65444161
C6935,M,KY,37,30s,M,Y,2016,N,.,11-04-2016,1,20.487228989999995
C6936,F,MD,21,20s,M,Y,2016,N,.,12-30-2016,1,22.95152274999999
C6937,M,NV,28,20s,M,Y,2016,N,.,12-27-2018,1,29.155780705
C6938,M,CA,64,60s+,S,N,2016,Y,2017,.,0,.
C6939,M,PA,43,40s,M,Y,2016,Y,2017,.,0,.
C6940,F,VA,53,50s,M,Y,2016,N,.,12-31-2016,1,27.021024689999994
C6941,M,CA,65,60s+,S,N,2016,N,.,12-01-2018,1,23.066825249999994
C6942,F,FL,32,30s,S,N,2016,N,.,12-17-2017,1,18.324896784999996
C6943,F,NV,41,40s,M,Y,2016,N,.,12-25-2016,1,32.13633309999999
C6944,F,MN,79,60s+,S,N,2016,N,.,12-28-2018,1,26.445046669999993
C6945,M,WV,32,30s,M,Y,2016,N,.,11-04-2016,1,24.568698870000002
C6946,M,VA,52,50s,M,Y,2016,Y,2017,.,0,.
C6947,M,TX,65,60s+,S,N,2016,N,.,12-29-2018,1,23.326376199999995
C6948,M,WI,25,20s,S,N,2016,N,.,10-02-2018,1,9.485735700000001
C6949,F,TX,25,20s,S,N,2016,Y,2017,.,0,.
C6950,M,FL,42,40s,M,N,2016,N,.,12-27-2016,1,20.087295589999997
C6951,M,MD,31,30s,S,N,2016,N,.,09-28-2016,1,12.510085799999999
C6952,M,CA,43,40s,M,Y,2016,N,.,12-17-2017,1,14.277842620000001
C6953,F,NV,48,40s,M,N,2016,N,.,11-26-2018,1,29.70889504999998
C6954,M,AR,57,50s,M,N,2016,Y,2017,.,0,.
C6955,F,TX,27,20s,M,N,2016,Y,2017,.,0,.
C6956,F,NC,67,60s+,S,N,2016,Y,2017,.,0,.
C6957,F,LA,30,30s,M,N,2016,N,.,12-15-2017,1,20.37092681499999
C6958,M,NV,28,20s,M,N,2015,N,.,12-31-2015,1,24.449662764999992
C6959,M,NJ,31,30s,S,N,2016,Y,2017,.,0,.
C6960,M,LA,52,50s,M,N,2016,N,.,12-31-2017,1,21.46440317
C6961,M,CA,29,20s,M,Y,2016,N,.,12-28-2017,1,14.59769408
C6962,F,FL,65,60s+,S,N,2016,N,.,12-22-2018,1,30.021261999999986
C6963,M,NC,66,60s+,S,N,2016,N,.,11-17-2017,1,20.86722347
C6964,M,TX,22,20s,M,N,2016,N,.,10-26-2016,1,10.6101257
C6965,F,SC,61,60s+,M,N,2016,N,.,12-17-2017,1,38.49314305499999
C6966,M,IN,51,50s,S,N,2016,Y,2017,.,0,.
C6967,M,KY,23,20s,M,Y,2015,N,.,12-31-2015,1,16.92029289
C6968,F,NV,27,20s,S,N,2016,N,.,12-24-2017,1,28.519945749999994
C6969,M,FL,69,60s+,M,N,2016,Y,2017,.,0,.
C6970,F,GA,62,60s+,S,N,2016,N,.,12-31-2016,1,25.446443199999987
C6971,M,CA,30,30s,S,N,2016,N,.,11-19-2016,1,18.51832679
C6972,F,FL,71,60s+,S,N,2016,N,.,12-25-2018,1,26.62974366999999
C6973,M,VA,27,20s,M,N,2016,Y,2017,.,0,.
C6974,F,SC,37,30s,M,Y,2016,N,.,12-31-2016,1,37.00982526
C6975,F,KY,21,20s,S,N,2016,N,.,12-20-2017,1,16.734326749999997
C6976,M,CA,33,30s,M,N,2016,Y,2017,.,0,.
C6977,M,DE,21,20s,M,Y,2016,N,.,12-31-2016,1,17.329999270000002
C6978,F,TN,64,60s+,S,N,2016,Y,2017,.,0,.
C6979,F,CA,45,40s,M,Y,2016,N,.,12-27-2018,1,20.206028589999995
C6980,M,NY,44,40s,M,Y,2016,N,.,11-21-2016,1,18.30223794
C6981,M,SC,35,30s,M,Y,2016,N,.,11-26-2017,1,33.77774811999999
C6982,F,NV,37,30s,M,N,2016,N,.,12-13-2016,1,29.339128049999985
C6983,M,CA,64,60s+,M,N,2016,N,.,12-16-2016,1,21.571697939999996
C6984,F,TX,35,30s,M,Y,2016,Y,2017,.,0,.
C6985,F,VA,36,30s,M,Y,2016,Y,2017,.,0,.
C6986,F,IN,42,40s,M,N,2016,N,.,12-28-2017,1,31.660710899999987
C6987,F,TX,64,60s+,M,N,2016,Y,2017,.,0,.
C6988,F,NC,41,40s,M,Y,2016,N,.,12-29-2018,1,20.99562572
C6989,F,OH,50,50s,M,Y,2016,N,.,12-02-2018,1,21.368924419999995
C6990,F,PA,31,30s,S,Y,2016,N,.,12-29-2018,1,15.22669422
C6991,M,CA,38,30s,M,Y,2016,N,.,12-31-2017,1,24.929212069999995
C6992,F,FL,44,40s,M,Y,2016,Y,2017,.,0,.
C6993,M,VA,54,50s,M,Y,2016,Y,2017,.,0,.
C6994,F,MD,35,30s,S,N,2016,N,.,12-08-2016,1,15.528434890000003
C6995,F,TX,52,50s,S,N,2016,N,.,12-11-2016,1,23.571739549999993
C6996,F,SC,47,40s,M,Y,2016,N,.,12-28-2016,1,36.457649819999986
C6997,M,DE,43,40s,S,N,2016,N,.,12-10-2016,1,16.67297245
C6998,F,SC,51,50s,M,N,2016,Y,2017,.,0,.
C6999,M,TX,89,60s+,S,N,2016,N,.,12-24-2016,1,19.034932104999996
C7000,F,NV,58,50s,M,N,2016,Y,2017,.,0,.
C7001,F,TN,36,30s,M,Y,2016,N,.,12-22-2016,1,25.726171119999993
C7002,M,SC,37,30s,S,N,2016,N,.,12-31-2017,1,35.00520798999999
C7003,F,SC,52,50s,M,Y,2016,N,.,12-26-2018,1,31.639051600000005
C7004,M,CA,30,30s,M,Y,2016,Y,2017,.,0,.
C7005,F,TN,56,50s,S,N,2016,N,.,12-12-2018,1,24.253568209999994
C7006,F,FL,55,50s,M,N,2016,N,.,12-22-2018,1,23.92805003
C7007,M,CA,63,60s+,S,N,2016,Y,2017,.,0,.
C7008,M,GA,33,30s,M,N,2016,N,.,12-26-2018,1,16.288448385
C7009,M,PA,35,30s,M,N,2016,N,.,12-09-2017,1,18.07638123
C7010,F,CA,62,60s+,S,N,2016,Y,2017,.,0,.
C7011,M,AL,43,40s,S,N,2016,N,.,12-23-2018,1,18.972397100000002
C7012,M,VA,68,60s+,M,N,2016,N,.,12-14-2017,1,20.56715225
C7013,F,NC,78,60s+,M,N,2015,N,.,12-31-2015,1,26.38870656569999
C7014,M,TX,43,40s,M,N,2016,N,.,12-10-2018,1,29.82732910999999
C7015,F,GA,19,10s,S,N,2016,N,.,12-27-2017,1,17.97835435
C7016,M,FL,67,60s+,S,N,2016,N,.,12-29-2016,1,15.295786100000003
C7017,F,NV,33,30s,S,N,2016,Y,2017,.,0,.
C7018,M,CA,24,20s,M,N,2016,N,.,12-21-2016,1,15.795206875000002
C7019,M,FL,30,30s,M,N,2016,N,.,11-01-2018,1,14.519984734999998
C7020,M,NC,23,20s,M,N,2016,Y,2017,.,0,.
C7021,M,AL,53,50s,M,Y,2016,N,.,11-11-2016,1,21.36545537
C7022,M,CT,66,60s+,M,N,2016,N,.,12-15-2016,1,19.282081419999997
C7023,M,TX,50,50s,M,Y,2016,Y,2017,.,0,.
C7024,F,AZ,65,60s+,M,N,2016,N,.,12-24-2016,1,26.098325899999995
C7025,F,NC,49,40s,M,Y,2016,N,.,12-21-2016,1,25.935536849999995
C7026,F,NY,66,60s+,S,N,2016,Y,2017,.,0,.
C7027,F,IN,55,50s,M,N,2016,Y,2017,.,0,.
C7028,F,CA,23,20s,S,N,2016,N,.,12-23-2017,1,20.70593554
C7029,M,VA,56,50s,M,N,2016,N,.,12-21-2016,1,28.153907949999986
C7030,F,LA,25,20s,S,N,2016,N,.,12-12-2018,1,17.036090400000003
C7031,M,AL,65,60s+,M,N,2016,N,.,12-28-2017,1,21.982041939999995
C7032,M,NY,44,40s,M,Y,2016,N,.,12-06-2017,1,17.03529945
C7033,M,CA,32,30s,S,N,2016,Y,2017,.,0,.
C7034,F,MS,53,50s,S,N,2016,N,.,12-13-2018,1,22.821424149999988
C7035,F,VA,70,60s+,S,N,2016,Y,2017,.,0,.
C7036,M,NV,65,60s+,S,N,2016,N,.,12-25-2018,1,30.687545149999988
C7037,F,NC,45,40s,M,N,2016,N,.,12-02-2017,1,17.232189655
C7038,F,PA,63,60s+,M,N,2016,N,.,12-31-2017,1,21.715470949999993
C7039,F,FL,84,60s+,S,N,2016,N,.,12-17-2016,1,23.50565161999999
C7040,M,SC,45,40s,M,Y,2016,Y,2017,.,0,.
C7041,M,CA,19,10s,S,N,2016,N,.,10-28-2016,1,16.7027253
C7042,F,PA,46,40s,M,N,2016,N,.,12-01-2017,1,21.674690579999993
C7043,M,CT,54,50s,M,Y,2016,Y,2017,.,0,.
C7044,F,IL,31,30s,S,Y,2016,N,.,12-22-2017,1,13.661606570000002
C7045,M,NC,33,30s,M,N,2016,Y,2017,.,0,.
C7046,M,CA,35,30s,S,N,2016,Y,2017,.,0,.
C7047,M,VA,46,40s,M,Y,2016,N,.,12-10-2016,1,17.20725634
C7048,M,VA,22,20s,M,Y,2016,N,.,12-09-2017,1,12.1261414
C7049,M,KY,49,40s,M,Y,2016,N,.,12-03-2016,1,25.891407599999994
C7050,M,CT,66,60s+,S,N,2016,Y,2017,.,0,.
C7051,F,NC,53,50s,M,N,2016,N,.,12-29-2017,1,24.757893199999998
C7052,M,TX,36,30s,S,N,2016,Y,2017,.,0,.
C7053,M,NY,69,60s+,S,N,2016,N,.,12-15-2017,1,15.142646449999999
C7054,F,FL,20,20s,S,N,2016,N,.,12-26-2018,1,20.62523892
C7055,M,VA,37,30s,S,N,2016,N,.,12-17-2017,1,22.483743639999993
C7056,M,GA,24,20s,S,N,2016,N,.,11-14-2017,1,13.92942752
C7057,M,KY,73,60s+,S,N,2016,N,.,12-04-2016,1,23.512285629999994
C7058,F,LA,43,40s,M,Y,2016,Y,2017,.,0,.
C7059,F,CA,52,50s,M,Y,2016,N,.,12-04-2017,1,21.82079174999999
C7060,M,MI,38,30s,M,N,2016,Y,2017,.,0,.
C7061,M,DC,24,20s,S,N,2016,Y,2017,.,0,.
C7062,F,CA,40,40s,M,N,2016,N,.,12-25-2017,1,24.929684184999996
C7063,M,KY,31,30s,S,N,2016,N,.,12-13-2016,1,14.952511735000002
C7064,F,NC,65,60s+,M,N,2016,N,.,12-23-2016,1,24.238714419999994
C7065,M,SC,42,40s,M,N,2016,N,.,12-08-2017,1,29.809999809999997
C7066,F,FL,21,20s,M,Y,2016,Y,2017,.,0,.
C7067,M,NC,37,30s,S,N,2016,N,.,09-16-2017,1,16.055625050000003
C7068,F,NJ,39,30s,M,Y,2016,N,.,12-18-2016,1,29.02386009
C7069,F,AL,46,40s,M,Y,2016,Y,2017,.,0,.
C7070,F,FL,54,50s,M,N,2016,N,.,12-30-2017,1,26.323433669999993
C7071,M,SC,38,30s,M,N,2016,N,.,11-16-2018,1,27.716463289999986
C7072,M,CA,29,20s,S,N,2016,N,.,12-23-2018,1,17.008384890000002
C7073,M,TX,64,60s+,M,N,2016,Y,2017,.,0,.
C7074,F,NY,78,60s+,S,N,2016,Y,2017,.,0,.
C7075,M,FL,43,40s,M,Y,2016,N,.,11-24-2017,1,22.547803619999993
C7076,M,NV,24,20s,S,Y,2016,N,.,12-28-2018,1,28.11593196999999
C7077,F,NV,36,30s,M,Y,2016,N,.,12-25-2017,1,34.18741805
C7078,M,SC,42,40s,M,Y,2016,N,.,12-16-2016,1,35.628810175
C7079,F,KY,44,40s,M,Y,2016,Y,2017,.,0,.
C7080,M,CA,34,30s,S,N,2016,Y,2017,.,0,.
C7081,M,IA,59,50s,M,N,2016,N,.,12-23-2017,1,21.280296639999996
C7082,M,FL,65,60s+,S,N,2016,N,.,12-24-2017,1,29.206940919999997
C7083,F,IL,36,30s,M,Y,2016,N,.,12-30-2017,1,23.195197329999996
C7084,M,NV,77,60s+,M,N,2016,Y,2017,.,0,.
C7085,F,CA,29,20s,S,N,2016,N,.,12-07-2017,1,20.774269669999992
C7086,M,PA,56,50s,M,N,2016,Y,2017,.,0,.
C7087,M,AR,44,40s,M,N,2016,N,.,12-21-2017,1,14.900342450000002
C7088,F,NV,45,40s,M,Y,2016,N,.,12-23-2017,1,29.96222769999999
C7089,M,TX,56,50s,M,N,2016,N,.,12-15-2017,1,23.03602224999999
C7090,F,NY,44,40s,S,N,2016,N,.,12-22-2016,1,21.312463849999997
C7091,F,CA,37,30s,M,Y,2016,N,.,12-23-2017,1,27.579351249999995
C7092,M,NV,72,60s+,S,N,2016,N,.,12-30-2016,1,26.39778698999999
C7093,M,ME,43,40s,M,Y,2016,N,.,12-31-2016,1,20.68268937
C7094,M,GA,53,50s,M,Y,2016,Y,2017,.,0,.
C7095,M,NC,32,30s,S,N,2016,N,.,12-26-2016,1,19.97537154
C7096,F,NC,72,60s+,M,N,2016,Y,2017,.,0,.
C7097,F,VA,66,60s+,M,N,2016,N,.,12-19-2018,1,26.683407004999992
C7098,M,GA,59,50s,S,N,2016,N,.,12-31-2017,1,25.31676142
C7099,M,NC,58,50s,M,N,2016,N,.,12-21-2018,1,24.976744085000004
C7100,M,GA,40,40s,M,N,2016,N,.,12-24-2016,1,18.05510685
C7101,F,NC,54,50s,S,N,2016,N,.,11-25-2016,1,26.76790694999999
C7102,F,MS,35,30s,M,Y,2016,Y,2017,.,0,.
C7103,F,NC,20,20s,M,Y,2016,N,.,12-02-2018,1,15.0052431
C7104,F,MD,34,30s,M,Y,2016,N,.,12-03-2018,1,18.69183111
C7105,M,IL,71,60s+,M,N,2016,Y,2017,.,0,.
C7106,F,CA,39,30s,M,N,2016,Y,2017,.,0,.
C7107,F,NC,63,60s+,S,N,2016,N,.,11-26-2017,1,26.56689367
C7108,M,CA,26,20s,S,N,2016,N,.,11-01-2017,1,13.6881901
C7109,F,NC,68,60s+,S,N,2016,Y,2017,.,0,.
C7110,F,TN,73,60s+,M,N,2016,N,.,12-13-2016,1,25.39982112999999
C7111,F,CA,65,60s+,M,N,2016,N,.,12-08-2017,1,24.66843749999999
C7112,M,NC,47,40s,S,N,2016,Y,2017,.,0,.
C7113,F,NC,62,60s+,M,N,2016,N,.,12-22-2016,1,19.138925719999996
C7114,M,FL,28,20s,S,N,2016,N,.,12-20-2018,1,18.636315619999998
C7115,F,CA,62,60s+,M,N,2016,Y,2017,.,0,.
C7116,F,IN,35,30s,M,Y,2016,N,.,12-01-2017,1,28.728631149999988
C7117,M,CA,20,20s,S,N,2016,Y,2017,.,0,.
C7118,F,TN,45,40s,M,Y,2016,N,.,11-28-2016,1,21.350146259999995
C7119,F,AL,56,50s,M,N,2015,N,.,12-31-2015,1,22.92070130259999
C7120,M,AL,37,30s,S,N,2016,N,.,12-11-2016,1,20.333192069999996
C7121,F,TX,89,60s+,M,N,2016,N,.,12-10-2018,1,22.907078419999994
C7122,M,FL,71,60s+,S,N,2016,Y,2017,.,0,.
C7123,F,TX,22,20s,S,N,2016,N,.,12-24-2016,1,20.29102110999999
C7124,F,AL,67,60s+,S,N,2016,Y,2017,.,0,.
C7125,F,CA,22,20s,S,N,2016,N,.,12-05-2017,1,24.673453589999994
C7126,M,VT,26,20s,M,Y,2016,N,.,12-16-2016,1,19.030604919999995
C7127,F,WV,76,60s+,S,N,2016,N,.,12-20-2018,1,19.735276449999997
C7128,F,SC,40,40s,M,N,2016,N,.,12-30-2016,1,43.804693065
C7129,M,CA,23,20s,S,N,2016,N,.,12-15-2016,1,14.664949449999996
C7130,M,NV,46,40s,M,Y,2016,N,.,12-15-2017,1,39.26970644999998
C7131,F,SC,65,60s+,M,N,2016,Y,2017,.,0,.
C7132,M,SC,43,40s,M,Y,2016,N,.,12-10-2017,1,37.04270768999999
C7133,F,NY,39,30s,S,N,2016,Y,2017,.,0,.
C7134,F,NC,25,20s,M,Y,2016,N,.,12-19-2018,1,17.86132049
C7135,M,FL,73,60s+,M,N,2016,N,.,12-27-2016,1,20.777174059999997
C7136,F,IN,84,60s+,S,N,2016,N,.,12-17-2017,1,27.66475833999999
C7137,M,MD,69,60s+,M,N,2016,N,.,12-03-2018,1,21.889751834999995
C7138,F,NC,45,40s,M,Y,2016,Y,2017,.,0,.
C7139,M,SC,56,50s,M,N,2016,N,.,12-22-2017,1,38.89339374
C7140,M,NC,62,60s+,M,N,2016,Y,2017,.,0,.
C7141,M,TX,35,30s,M,Y,2016,N,.,12-26-2016,1,21.300274349999995
C7142,M,TN,61,60s+,M,N,2016,N,.,11-26-2016,1,20.550049604999998
C7143,M,NC,39,30s,S,N,2016,Y,2017,.,0,.
C7144,F,NY,61,60s+,S,N,2016,N,.,12-29-2018,1,22.627085999999988
C7145,F,FL,28,20s,S,N,2016,N,.,07-10-2018,1,15.639775620000002
C7146,F,TN,29,20s,M,N,2016,N,.,12-28-2017,1,17.33365349
C7147,M,AL,22,20s,S,N,2016,N,.,11-20-2018,1,15.780650459999999
C7148,F,IL,51,50s,M,Y,2016,N,.,12-17-2017,1,24.110768189999998
C7149,M,CA,29,20s,M,N,2016,N,.,12-23-2016,1,19.27400789
C7150,M,TX,60,60s+,M,N,2016,Y,2017,.,0,.
C7151,F,SC,55,50s,M,N,2016,Y,2017,.,0,.
C7152,F,NC,33,30s,M,Y,2016,N,.,12-02-2017,1,21.718739099999993
C7153,F,NY,27,20s,S,N,2016,Y,2017,.,0,.
C7154,M,PA,19,10s,S,N,2016,N,.,12-30-2016,1,17.921597969999997
C7155,F,NC,33,30s,M,N,2016,N,.,12-28-2017,1,11.571513099999999
C7156,F,NC,62,60s+,S,N,2016,N,.,12-31-2016,1,25.725830589999994
C7157,M,TX,67,60s+,M,N,2016,N,.,12-16-2018,1,26.80008336999999
C7158,F,CT,20,20s,S,N,2016,Y,2017,.,0,.
C7159,F,TN,27,20s,M,Y,2015,N,.,12-30-2015,1,22.49989159299999
C7160,M,NV,28,20s,S,N,2016,N,.,12-28-2018,1,19.74136695
C7161,M,NC,81,60s+,S,N,2016,N,.,12-11-2016,1,20.519037849999997
C7162,M,NJ,24,20s,M,Y,2016,N,.,11-09-2016,1,14.949836159999998
C7163,F,NV,43,40s,M,Y,2016,Y,2017,.,0,.
C7164,M,MD,43,40s,M,Y,2016,N,.,12-16-2017,1,20.272003339999994
C7165,F,CA,54,50s,S,N,2016,N,.,12-31-2016,1,33.72928073999999
C7166,M,FL,30,30s,M,Y,2016,Y,2017,.,0,.
C7167,M,IL,50,50s,M,N,2016,N,.,11-26-2016,1,16.67265694
C7168,M,GA,18,10s,S,N,2016,N,.,11-26-2017,1,7.708832350000001
C7169,F,IN,36,30s,M,N,2016,N,.,12-31-2016,1,25.038953119999988
C7170,F,MA,66,60s+,S,N,2016,Y,2017,.,0,.
C7171,F,GA,65,60s+,M,N,2016,N,.,12-18-2016,1,26.515818169999996
C7172,F,TN,18,10s,S,N,2016,Y,2017,.,0,.
C7173,M,CA,69,60s+,S,N,2016,Y,2017,.,0,.
C7174,F,NC,51,50s,M,N,2016,N,.,11-04-2017,1,16.446006300000004
C7175,M,NY,50,50s,M,N,2015,N,.,12-31-2015,1,17.440041929350002
C7176,M,NJ,49,40s,S,N,2016,N,.,12-26-2017,1,17.465995510000003
C7177,F,TX,53,50s,M,Y,2016,Y,2017,.,0,.
C7178,F,NC,55,50s,S,N,2016,Y,2017,.,0,.
C7179,M,NC,46,40s,M,Y,2016,N,.,12-09-2017,1,28.474244619999997
C7180,M,KY,27,20s,S,N,2016,N,.,11-23-2018,1,19.04636696
C7181,F,MD,36,30s,M,Y,2016,N,.,12-28-2018,1,18.73818132
C7182,F,NC,35,30s,M,Y,2016,Y,2017,.,0,.
C7183,M,NJ,50,50s,M,Y,2016,N,.,11-19-2016,1,25.27764562999999
C7184,M,TX,18,10s,S,N,2016,N,.,11-14-2017,1,19.251741465000002
C7185,F,CA,42,40s,M,Y,2016,N,.,12-21-2018,1,24.435353459999995
C7186,F,CA,31,30s,S,N,2016,N,.,11-13-2017,1,15.351026749999999
C7187,M,NC,47,40s,M,N,2016,N,.,12-16-2017,1,26.139034449999997
C7188,F,CA,52,50s,S,N,2016,N,.,12-24-2016,1,28.034127419999994
C7189,M,MN,71,60s+,S,N,2016,Y,2017,.,0,.
C7190,F,NC,32,30s,M,Y,2016,Y,2017,.,0,.
C7191,F,FL,63,60s+,M,N,2016,N,.,12-29-2017,1,27.218671939999986
C7192,F,NC,69,60s+,M,N,2016,N,.,12-31-2016,1,24.17563655999999
C7193,M,NC,41,40s,S,N,2016,N,.,12-17-2016,1,25.87050656999999
C7194,M,NC,41,40s,M,Y,2016,N,.,12-20-2016,1,22.946995149999992
C7195,M,TX,48,40s,M,Y,2016,Y,2017,.,0,.
C7196,M,NY,37,30s,M,N,2016,N,.,12-10-2017,1,29.942423559999988
C7197,M,CA,63,60s+,M,N,2016,Y,2017,.,0,.
C7198,M,SC,33,30s,M,Y,2016,N,.,12-29-2017,1,27.893634969999987
C7199,M,MA,56,50s,M,N,2016,N,.,12-27-2017,1,18.928090849999997
C7200,M,AR,31,30s,M,N,2016,N,.,12-29-2018,1,25.29069420999999
C7201,F,NV,32,30s,M,Y,2016,Y,2017,.,0,.
C7202,M,NV,49,40s,M,Y,2016,N,.,12-27-2018,1,37.42074918999999
C7203,F,NC,29,20s,M,Y,2016,N,.,12-30-2017,1,23.053526639999998
C7204,F,FL,39,30s,M,Y,2016,N,.,11-12-2018,1,26.758084929999992
C7205,M,NV,58,50s,M,N,2016,N,.,12-31-2017,1,30.886957099999982
C7206,M,SC,51,50s,M,Y,2016,Y,2017,.,0,.
C7207,F,GA,60,60s+,S,N,2016,N,.,12-31-2016,1,25.232348699999985
C7208,M,NY,74,60s+,S,N,2016,N,.,12-16-2018,1,21.858915149999994
C7209,F,GA,23,20s,M,Y,2016,N,.,10-28-2018,1,19.44659364
C7210,M,FL,57,50s,S,N,2016,N,.,12-11-2017,1,17.272922449999996
C7211,M,MD,29,20s,S,N,2016,N,.,11-27-2017,1,17.3696658
C7212,M,SC,30,30s,M,N,2016,N,.,12-25-2017,1,25.642603444999992
C7213,F,WI,20,20s,S,N,2016,N,.,12-08-2017,1,16.32862227
C7214,F,TX,37,30s,M,Y,2016,N,.,11-22-2018,1,25.501619239999986
C7215,F,NC,48,40s,M,Y,2016,Y,2017,.,0,.
C7216,M,MD,65,60s+,M,N,2016,Y,2017,.,0,.
C7217,M,CA,31,30s,S,N,2016,N,.,10-31-2016,1,10.25554749
C7218,M,NC,28,20s,S,N,2016,N,.,12-14-2018,1,19.878045639999996
C7219,F,NY,46,40s,M,Y,2016,Y,2017,.,0,.
C7220,F,FL,36,30s,M,Y,2016,N,.,11-30-2018,1,18.767389069999997
C7221,F,TN,23,20s,S,N,2016,N,.,12-15-2017,1,16.10000477
C7222,F,NC,62,60s+,M,N,2016,Y,2017,.,0,.
C7223,F,MN,56,50s,M,N,2016,N,.,11-30-2017,1,24.30129796
C7224,F,TN,33,30s,M,N,2016,N,.,12-31-2017,1,13.4330214
C7225,F,VA,25,20s,S,N,2016,N,.,12-24-2018,1,23.870820409999997
C7226,F,SC,27,20s,M,Y,2016,Y,2017,.,0,.
C7227,F,NV,66,60s+,M,N,2016,N,.,12-29-2017,1,33.557065149999985
C7228,F,NV,38,30s,M,Y,2016,Y,2017,.,0,.
C7229,F,MD,61,60s+,S,N,2016,N,.,12-23-2017,1,30.96666992999999
C7230,M,NY,59,50s,S,N,2016,N,.,12-23-2018,1,18.52701355
C7231,F,TN,43,40s,M,Y,2016,N,.,11-23-2017,1,27.178291899999998
C7232,M,KY,82,60s+,S,N,2016,N,.,12-24-2016,1,24.243529990000003
C7233,F,CA,63,60s+,S,N,2016,N,.,11-05-2017,1,21.891607019999995
C7234,M,NV,39,30s,M,N,2016,N,.,12-14-2016,1,31.226086989999985
C7235,M,IL,35,30s,S,N,2016,N,.,12-09-2017,1,24.983120749999987
C7236,F,TN,63,60s+,M,N,2016,N,.,12-30-2017,1,30.204797149999994
C7237,F,FL,32,30s,M,N,2016,N,.,12-01-2016,1,15.59523927
C7238,F,TN,37,30s,S,N,2016,Y,2017,.,0,.
C7239,M,NC,63,60s+,S,N,2016,Y,2017,.,0,.
C7240,F,NV,38,30s,S,N,2016,N,.,11-24-2016,1,33.762703639999984
C7241,M,NC,22,20s,M,N,2016,N,.,12-31-2017,1,19.910487734999997
C7242,F,KY,48,40s,M,Y,2016,N,.,12-02-2017,1,20.1810147
C7243,M,TX,42,40s,M,Y,2016,N,.,12-15-2016,1,21.981341419999993
C7244,F,VA,32,30s,M,Y,2016,N,.,12-03-2016,1,15.927950569999997
C7245,M,TX,39,30s,M,N,2016,Y,2017,.,0,.
C7246,M,KY,42,40s,M,N,2016,N,.,12-19-2018,1,26.726922884999993
C7247,M,IN,61,60s+,M,N,2016,N,.,12-22-2017,1,19.251269609999998
C7248,F,TX,22,20s,M,N,2016,N,.,12-31-2017,1,18.92625135
C7249,F,WV,56,50s,M,N,2016,Y,2017,.,0,.
C7250,M,FL,49,40s,M,N,2016,Y,2017,.,0,.
C7251,F,NY,45,40s,M,Y,2016,N,.,12-19-2017,1,24.773309749999992
C7252,F,MS,47,40s,M,Y,2016,Y,2017,.,0,.
C7253,F,IL,30,30s,M,Y,2016,N,.,12-22-2018,1,18.410100749999998
C7254,F,FL,30,30s,S,N,2016,Y,2017,.,0,.
C7255,F,AZ,56,50s,M,N,2016,N,.,12-11-2016,1,20.399466259999997
C7256,M,TN,80,60s+,M,N,2016,N,.,12-26-2016,1,18.4567591
C7257,F,CA,42,40s,M,Y,2016,N,.,11-08-2016,1,23.16642646999999
C7258,F,CA,35,30s,S,N,2016,N,.,12-30-2016,1,24.89285076999999
C7259,F,NC,39,30s,M,Y,2016,Y,2017,.,0,.
C7260,M,CA,56,50s,M,N,2016,N,.,11-11-2016,1,26.062885814999994
C7261,M,TX,19,10s,M,N,2016,N,.,11-25-2016,1,14.928546010000002
C7262,F,NC,23,20s,S,N,2016,N,.,11-04-2017,1,13.462453570000001
C7263,F,TN,36,30s,M,Y,2016,N,.,12-09-2018,1,21.548070199999994
C7264,F,TX,46,40s,S,Y,2016,N,.,12-05-2018,1,24.381561619999996
