customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag
C7440,M,IL,67,60s+,M,N,2017,N,.,12-15-2018,1
C7441,M,VA,33,30s,M,Y,2017,N,.,11-12-2018,1
C7442,M,IL,36,30s,M,Y,2017,Y,2018,.,0
C7443,M,SC,23,20s,S,N,2017,Y,2018,.,0
C7444,F,SC,50,50s,M,Y,2017,N,.,11-03-2018,1
C7445,F,NC,60,60s+,S,N,2017,Y,2018,.,0
C7446,F,SC,22,20s,S,N,2017,Y,2018,.,0
C7447,F,NC,60,60s+,S,N,2017,N,.,12-23-2017,1
C7448,M,CA,57,50s,M,N,2017,N,.,12-08-2018,1
C7449,F,NC,65,60s+,S,N,2017,N,.,10-13-2018,1
C7450,M,SC,26,20s,S,N,2017,N,.,12-21-2018,1
C7451,F,NC,51,50s,M,N,2017,N,.,12-22-2017,1
C7452,F,NV,53,50s,M,Y,2017,N,.,11-22-2018,1
C7453,F,NC,72,60s+,S,N,2017,Y,2018,.,0
C7454,M,KY,24,20s,S,N,2017,N,.,12-31-2017,1
C7455,M,SC,76,60s+,M,N,2017,N,.,11-28-2018,1
C7456,M,MN,83,60s+,S,N,2017,N,.,12-25-2018,1
C7457,F,FL,62,60s+,S,N,2017,Y,2018,.,0
C7458,M,TN,81,60s+,S,N,2017,Y,2018,.,0
C7459,F,AR,57,50s,M,N,2017,N,.,11-27-2018,1
C7460,F,NY,68,60s+,S,N,2017,Y,2018,.,0
C7461,M,LA,45,40s,M,Y,2017,N,.,10-24-2018,1
C7462,M,TX,89,60s+,S,N,2017,Y,2018,.,0
C7463,M,IL,49,40s,M,Y,2017,Y,2018,.,0
C7464,F,CA,36,30s,M,Y,2017,N,.,12-17-2017,1
C7465,M,MD,50,50s,S,N,2017,Y,2018,.,0
C7466,M,CA,55,50s,M,N,2017,Y,2018,.,0
C7467,F,FL,50,50s,M,Y,2017,Y,2018,.,0
C7468,M,IN,88,60s+,S,N,2017,N,.,12-28-2018,1
C7469,F,MA,47,40s,S,Y,2017,N,.,11-18-2017,1
C7470,F,NC,19,10s,M,Y,2017,N,.,12-27-2018,1
C7471,F,TN,54,50s,M,Y,2017,N,.,11-15-2017,1
C7472,M,MD,26,20s,M,Y,2017,Y,2018,.,0
C7473,F,FL,31,30s,M,Y,2017,Y,2018,.,0
C7474,M,IA,24,20s,M,N,2017,Y,2018,.,0
C7475,M,TX,80,60s+,S,N,2017,N,.,12-21-2018,1
C7476,M,TN,32,30s,S,N,2017,Y,2018,.,0
C7477,F,TX,45,40s,M,N,2017,N,.,11-26-2018,1
C7478,F,NC,38,30s,M,N,2017,Y,2018,.,0
C7479,F,SC,69,60s+,M,N,2017,N,.,12-03-2017,1
C7480,F,NC,42,40s,M,N,2017,N,.,11-25-2018,1
C7481,M,NC,66,60s+,S,N,2017,N,.,09-06-2017,1
C7482,F,AL,45,40s,M,Y,2016,N,.,12-30-2016,1
C7483,F,OH,37,30s,M,Y,2016,N,.,12-31-2016,1
C7484,M,NV,65,60s+,M,N,2017,Y,2018,.,0
C7485,M,CA,69,60s+,S,N,2017,Y,2018,.,0
C7486,M,CA,29,20s,M,Y,2016,N,.,12-31-2016,1
C7487,M,NY,81,60s+,S,N,2017,Y,2018,.,0
C7488,M,NC,67,60s+,M,N,2017,N,.,12-31-2017,1
C7489,F,MD,18,10s,M,N,2017,N,.,12-21-2018,1
C7490,F,TN,32,30s,M,Y,2017,Y,2018,.,0
C7491,F,NH,39,30s,S,N,2017,N,.,12-17-2017,1
C7492,M,FL,53,50s,M,Y,2017,Y,2018,.,0
C7493,F,NV,30,30s,M,Y,2016,N,.,12-30-2016,1
C7494,M,NV,57,50s,M,N,2017,N,.,12-29-2018,1
C7495,M,MS,62,60s+,S,N,2017,N,.,11-25-2018,1
C7496,M,NY,73,60s+,M,N,2017,Y,2018,.,0
C7497,M,KY,50,50s,M,Y,2017,Y,2018,.,0
C7498,F,NC,23,20s,M,Y,2017,N,.,12-29-2018,1
C7499,M,TN,28,20s,S,N,2017,N,.,11-29-2018,1
C7500,M,NY,47,40s,S,N,2017,N,.,11-22-2017,1
C7501,F,FL,27,20s,S,N,2017,Y,2018,.,0
C7502,F,OH,32,30s,M,N,2017,Y,2018,.,0
C7503,F,SC,42,40s,M,N,2017,N,.,12-15-2017,1
C7504,M,NC,35,30s,M,N,2017,N,.,11-12-2017,1
C7505,M,NV,67,60s+,S,N,2017,N,.,12-28-2018,1
C7506,M,MA,29,20s,M,Y,2017,Y,2018,.,0
C7507,M,DC,19,10s,M,Y,2017,N,.,12-24-2018,1
C7508,M,TX,33,30s,M,N,2016,N,.,12-31-2016,1
C7509,F,TN,21,20s,M,N,2017,N,.,12-14-2018,1
C7510,F,NV,72,60s+,S,N,2017,N,.,12-15-2017,1
C7511,M,FL,84,60s+,S,N,2017,Y,2018,.,0
C7512,F,CA,25,20s,S,N,2017,Y,2018,.,0
C7513,F,FL,42,40s,S,N,2017,N,.,12-05-2018,1
C7514,M,CA,59,50s,M,N,2017,N,.,12-27-2018,1
C7515,F,CA,26,20s,S,N,2017,N,.,12-30-2017,1
C7516,F,CA,64,60s+,M,N,2017,N,.,12-05-2017,1
C7517,M,CA,41,40s,M,Y,2017,N,.,11-11-2017,1
C7518,M,SC,42,40s,M,Y,2017,Y,2018,.,0
C7519,F,NC,31,30s,S,N,2017,Y,2018,.,0
C7520,F,FL,34,30s,M,N,2017,N,.,12-22-2017,1
C7521,M,NC,35,30s,M,Y,2017,Y,2018,.,0
C7522,M,TN,29,20s,S,N,2017,N,.,12-30-2017,1
C7523,M,NY,23,20s,S,N,2017,Y,2018,.,0
C7524,F,FL,24,20s,S,N,2016,N,.,12-30-2016,1
C7525,F,CA,25,20s,S,N,2017,N,.,12-14-2017,1
C7526,M,IN,32,30s,M,Y,2017,N,.,12-03-2018,1
C7527,M,FL,24,20s,S,N,2017,Y,2018,.,0
C7528,M,IL,61,60s+,M,N,2017,N,.,10-22-2018,1
C7529,F,TX,75,60s+,S,N,2017,Y,2018,.,0
C7530,M,TX,46,40s,M,N,2017,N,.,11-17-2018,1
C7531,F,MS,52,50s,M,Y,2017,N,.,12-01-2018,1
C7532,F,TX,30,30s,M,Y,2017,N,.,10-27-2017,1
C7533,M,NC,57,50s,M,N,2017,Y,2018,.,0
C7534,M,IL,52,50s,M,N,2017,N,.,12-31-2017,1
C7535,F,NY,23,20s,S,Y,2017,N,.,12-14-2017,1
C7536,F,DE,30,30s,S,N,2017,Y,2018,.,0
C7537,F,CA,52,50s,M,N,2017,N,.,12-17-2017,1
C7538,M,CA,24,20s,S,Y,2017,N,.,07-22-2018,1
C7539,F,VA,28,20s,M,N,2017,Y,2018,.,0
C7540,F,NC,40,40s,M,Y,2016,N,.,12-31-2016,1
C7541,M,MD,63,60s+,S,N,2017,Y,2018,.,0
C7542,M,TN,35,30s,M,Y,2017,Y,2018,.,0
C7543,F,MI,59,50s,M,N,2017,N,.,12-06-2018,1
C7544,F,NV,26,20s,M,N,2017,Y,2018,.,0
C7545,M,FL,42,40s,M,Y,2017,N,.,12-29-2018,1
C7546,F,TN,58,50s,M,N,2016,N,.,12-31-2016,1
C7547,M,OH,41,40s,M,Y,2017,N,.,11-23-2018,1
C7548,M,NC,19,10s,M,Y,2017,N,.,12-11-2017,1
C7549,M,IN,73,60s+,S,N,2017,N,.,12-07-2018,1
C7550,F,TX,78,60s+,S,N,2017,N,.,12-26-2017,1
C7551,F,MD,33,30s,M,Y,2017,N,.,12-22-2018,1
C7552,M,GA,58,50s,S,N,2017,Y,2018,.,0
C7553,M,TN,44,40s,S,N,2017,Y,2018,.,0
C7554,F,NC,79,60s+,S,N,2017,Y,2018,.,0
C7555,F,IN,19,10s,M,Y,2017,N,.,12-18-2017,1
C7556,M,MD,60,60s+,S,N,2017,Y,2018,.,0
C7557,M,SC,49,40s,M,Y,2017,Y,2018,.,0
C7558,M,CA,54,50s,M,N,2017,N,.,12-01-2018,1
C7559,F,NY,35,30s,S,N,2017,N,.,12-19-2017,1
C7560,F,TX,46,40s,M,Y,2017,N,.,12-21-2017,1
C7561,F,CA,63,60s+,M,N,2017,N,.,12-28-2018,1
C7562,M,IN,24,20s,S,N,2017,Y,2018,.,0
C7563,F,CA,47,40s,S,Y,2017,N,.,12-22-2017,1
C7564,M,NC,63,60s+,M,N,2017,N,.,11-01-2017,1
C7565,F,CA,62,60s+,M,N,2017,Y,2018,.,0
C7566,M,GA,47,40s,M,N,2017,Y,2018,.,0
C7567,F,TN,42,40s,M,N,2017,N,.,12-24-2017,1
C7568,F,TX,67,60s+,S,N,2017,N,.,11-09-2018,1
C7569,F,FL,71,60s+,S,N,2017,Y,2018,.,0
C7570,M,CA,59,50s,S,N,2017,Y,2018,.,0
C7571,M,NY,57,50s,M,N,2017,Y,2018,.,0
C7572,M,CA,22,20s,S,N,2017,Y,2018,.,0
C7573,M,OH,38,30s,S,N,2017,N,.,12-09-2018,1
C7574,M,WI,28,20s,M,Y,2017,N,.,12-29-2017,1
C7575,F,FL,40,40s,M,Y,2017,N,.,11-23-2017,1
C7576,F,SC,38,30s,M,Y,2016,N,.,12-30-2016,1
C7577,M,SC,70,60s+,S,N,2017,N,.,11-09-2017,1
C7578,F,DC,19,10s,S,N,2017,N,.,12-18-2018,1
C7579,F,NV,62,60s+,M,N,2017,Y,2018,.,0
C7580,F,NC,23,20s,M,Y,2017,Y,2018,.,0
C7581,M,ME,73,60s+,S,N,2017,N,.,12-05-2018,1
C7582,F,NC,44,40s,M,Y,2017,N,.,12-24-2017,1
C7583,F,TN,45,40s,M,Y,2017,Y,2018,.,0
C7584,M,FL,64,60s+,M,N,2017,N,.,12-17-2018,1
C7585,F,TX,26,20s,M,Y,2017,N,.,10-21-2017,1
C7586,F,KY,33,30s,M,N,2017,N,.,11-30-2018,1
C7587,F,SC,33,30s,M,Y,2017,N,.,12-23-2018,1
C7588,M,TN,60,60s+,M,N,2017,N,.,12-23-2018,1
C7589,M,CA,42,40s,M,Y,2017,N,.,12-18-2017,1
C7590,M,CA,57,50s,M,N,2017,N,.,09-17-2017,1
C7591,F,TX,42,40s,M,N,2017,Y,2018,.,0
C7592,F,CA,44,40s,M,Y,2017,N,.,12-04-2017,1
C7593,F,SC,31,30s,M,N,2017,Y,2018,.,0
C7594,F,WV,22,20s,S,N,2017,N,.,12-01-2018,1
C7595,F,TX,47,40s,M,Y,2017,N,.,12-28-2018,1
C7596,M,SC,39,30s,M,N,2016,N,.,12-30-2017,1
C7597,F,NC,26,20s,M,N,2017,Y,2018,.,0
C7598,F,NV,29,20s,M,Y,2017,Y,2018,.,0
C7599,F,LA,49,40s,M,N,2017,N,.,11-30-2017,1
C7600,F,AZ,34,30s,M,Y,2017,N,.,11-09-2017,1
C7601,M,CA,27,20s,M,Y,2017,N,.,11-30-2017,1
C7602,M,CA,61,60s+,S,N,2017,N,.,09-22-2017,1
C7603,M,WV,39,30s,M,Y,2017,Y,2018,.,0
C7604,F,MI,18,10s,S,N,2017,Y,2018,.,0
C7605,F,NY,61,60s+,M,N,2017,Y,2018,.,0
C7606,F,OH,19,10s,M,N,2017,N,.,12-23-2018,1
C7607,M,NV,29,20s,M,Y,2017,Y,2018,.,0
C7608,M,NY,40,40s,M,Y,2017,N,.,12-18-2017,1
C7609,F,IL,52,50s,M,Y,2017,N,.,11-24-2017,1
C7610,M,NY,44,40s,S,N,2017,N,.,12-29-2018,1
C7611,M,CA,30,30s,S,N,2017,N,.,11-20-2018,1
C7612,M,SC,47,40s,M,Y,2017,N,.,12-02-2018,1
C7613,F,NC,78,60s+,S,N,2017,N,.,12-25-2018,1
C7614,M,NC,45,40s,M,Y,2017,N,.,11-20-2018,1
C7615,M,TX,21,20s,M,Y,2017,N,.,11-27-2017,1
C7616,F,CA,49,40s,M,N,2017,Y,2018,.,0
C7617,F,SC,29,20s,M,Y,2017,Y,2018,.,0
C7618,F,CA,28,20s,S,Y,2017,Y,2018,.,0
C7619,M,CA,27,20s,S,N,2017,N,.,12-26-2018,1
C7620,M,GA,79,60s+,S,N,2017,N,.,12-14-2018,1
C7621,F,NV,34,30s,M,N,2017,Y,2018,.,0
C7622,M,VA,50,50s,M,N,2017,N,.,12-01-2017,1
C7623,M,IA,29,20s,S,N,2017,Y,2018,.,0
C7624,F,VA,45,40s,M,N,2017,N,.,12-31-2017,1
C7625,M,SC,29,20s,M,Y,2017,N,.,10-22-2018,1
C7626,M,CA,70,60s+,M,N,2017,N,.,12-01-2017,1
C7627,F,CA,25,20s,M,Y,2017,Y,2018,.,0
C7628,M,CA,54,50s,S,N,2017,N,.,12-09-2018,1
C7629,M,TX,29,20s,M,N,2017,N,.,12-14-2017,1
C7630,F,CA,32,30s,S,N,2017,Y,2018,.,0
C7631,M,TX,24,20s,M,Y,2017,N,.,12-09-2017,1
C7632,M,NC,39,30s,M,N,2017,N,.,12-15-2017,1
C7633,F,MS,30,30s,M,Y,2017,Y,2018,.,0
C7634,F,VA,65,60s+,M,N,2017,N,.,12-21-2018,1
C7635,M,CA,19,10s,M,Y,2017,Y,2018,.,0
C7636,M,FL,47,40s,S,N,2017,N,.,12-16-2018,1
C7637,M,NV,20,20s,M,Y,2017,N,.,12-22-2018,1
C7638,F,TN,45,40s,S,N,2017,Y,2018,.,0
C7639,F,WV,55,50s,M,N,2017,Y,2018,.,0
C7640,M,TX,68,60s+,S,N,2017,N,.,12-31-2017,1
C7641,F,MI,44,40s,S,N,2017,Y,2018,.,0
C7642,M,CA,74,60s+,M,N,2017,N,.,12-07-2018,1
C7643,M,NV,25,20s,M,Y,2017,N,.,11-28-2017,1
C7644,M,NY,32,30s,M,Y,2016,N,.,12-30-2016,1
C7645,F,PA,59,50s,M,N,2017,Y,2018,.,0
C7646,M,VA,40,40s,M,Y,2017,N,.,12-09-2018,1
C7647,M,NV,60,60s+,S,N,2017,N,.,11-30-2018,1
C7648,F,MA,46,40s,S,N,2017,N,.,12-06-2017,1
C7649,F,FL,58,50s,M,N,2017,N,.,12-31-2017,1
C7650,M,NV,28,20s,S,N,2017,N,.,11-12-2017,1
C7651,F,LA,28,20s,S,N,2017,Y,2018,.,0
C7652,M,TX,71,60s+,S,N,2017,Y,2018,.,0
C7653,F,WV,47,40s,M,N,2017,Y,2018,.,0
C7654,M,AL,61,60s+,M,N,2017,Y,2018,.,0
C7655,F,TN,64,60s+,S,N,2017,N,.,12-13-2017,1
C7656,F,SC,67,60s+,S,N,2017,N,.,12-14-2017,1
C7657,F,TX,33,30s,S,N,2017,Y,2018,.,0
C7658,F,VA,61,60s+,S,N,2017,N,.,12-13-2017,1
C7659,F,FL,64,60s+,S,N,2017,Y,2018,.,0
C7660,M,CA,26,20s,S,N,2017,N,.,12-26-2017,1
C7661,M,MI,61,60s+,M,N,2017,N,.,12-31-2017,1
C7662,F,FL,29,20s,M,N,2017,N,.,12-29-2018,1
C7663,M,NC,35,30s,M,Y,2017,N,.,12-24-2018,1
C7664,M,NC,38,30s,M,Y,2017,N,.,12-15-2017,1
C7665,F,NJ,41,40s,M,Y,2017,N,.,12-19-2018,1
C7666,M,NV,62,60s+,M,N,2017,Y,2018,.,0
C7667,F,WV,33,30s,S,N,2017,N,.,12-28-2018,1
C7668,M,TN,45,40s,M,N,2017,Y,2018,.,0
C7669,F,NC,22,20s,M,N,2017,N,.,11-25-2018,1
C7670,M,NC,41,40s,M,Y,2017,N,.,11-07-2018,1
C7671,F,MD,44,40s,M,Y,2017,N,.,12-28-2017,1
C7672,M,MD,36,30s,S,N,2017,N,.,12-21-2018,1
C7673,F,NV,61,60s+,M,N,2017,N,.,12-26-2017,1
C7674,M,NV,40,40s,M,N,2017,N,.,12-28-2018,1
C7675,F,MD,81,60s+,S,N,2017,Y,2018,.,0
C7676,F,NV,21,20s,S,N,2017,Y,2018,.,0
C7677,M,NV,26,20s,M,Y,2017,N,.,12-24-2018,1
C7678,F,SC,55,50s,M,N,2017,N,.,12-30-2017,1
C7679,M,LA,65,60s+,S,N,2017,Y,2018,.,0
C7680,M,NC,58,50s,M,N,2017,N,.,12-15-2018,1
C7681,F,PA,44,40s,S,N,2017,Y,2018,.,0
C7682,F,PA,20,20s,M,Y,2017,Y,2018,.,0
C7683,F,NV,49,40s,M,Y,2017,N,.,12-17-2017,1
C7684,F,NC,23,20s,M,Y,2017,N,.,12-22-2017,1
C7685,F,SC,45,40s,S,Y,2017,N,.,12-05-2017,1
C7686,M,NC,20,20s,S,Y,2017,N,.,11-04-2017,1
C7687,F,AL,24,20s,M,Y,2017,Y,2018,.,0
C7688,F,AR,48,40s,M,Y,2017,Y,2018,.,0
C7689,M,CA,40,40s,M,Y,2017,N,.,12-26-2018,1
C7690,F,KY,32,30s,M,Y,2017,N,.,11-26-2018,1
C7691,F,NC,54,50s,M,Y,2017,Y,2018,.,0
C7692,M,VA,60,60s+,M,N,2017,N,.,10-20-2018,1
C7693,F,FL,57,50s,S,N,2017,N,.,11-21-2018,1
C7694,F,AL,77,60s+,M,N,2017,N,.,10-08-2018,1
C7695,F,SC,62,60s+,M,N,2017,N,.,12-31-2017,1
C7696,F,TX,75,60s+,M,N,2017,N,.,11-05-2017,1
C7697,M,CA,26,20s,S,N,2017,N,.,11-16-2017,1
C7698,M,FL,28,20s,S,N,2016,N,.,12-30-2016,1
C7699,M,IL,21,20s,S,N,2017,Y,2018,.,0
C7700,M,NC,44,40s,M,Y,2017,Y,2018,.,0
C7701,M,NC,25,20s,S,N,2017,N,.,12-27-2018,1
C7702,F,LA,50,50s,S,N,2017,Y,2018,.,0
C7703,F,NC,41,40s,M,N,2017,N,.,12-01-2018,1
C7704,M,MD,57,50s,M,N,2017,N,.,07-23-2017,1
C7705,M,VA,33,30s,S,N,2017,Y,2018,.,0
C7706,F,GA,56,50s,M,N,2017,N,.,12-14-2018,1
C7707,M,TX,28,20s,M,Y,2017,N,.,10-27-2017,1
C7708,M,CA,48,40s,S,N,2017,Y,2018,.,0
C7709,F,CA,24,20s,S,N,2017,N,.,12-14-2017,1
C7710,F,MD,79,60s+,S,N,2017,Y,2018,.,0
C7711,F,KY,35,30s,M,Y,2017,N,.,12-24-2018,1
C7712,F,GA,31,30s,M,Y,2017,N,.,12-23-2018,1
C7713,F,NV,35,30s,M,Y,2017,Y,2018,.,0
C7714,F,TX,47,40s,M,Y,2017,N,.,12-14-2018,1
C7715,F,CA,23,20s,S,N,2017,N,.,11-18-2017,1
C7716,F,SC,23,20s,M,N,2017,Y,2018,.,0
C7717,M,TX,66,60s+,S,N,2017,Y,2018,.,0
C7718,M,MD,66,60s+,S,N,2017,N,.,12-12-2017,1
C7719,F,MD,41,40s,M,N,2017,N,.,12-13-2017,1
C7720,M,SC,70,60s+,M,N,2016,N,.,12-30-2016,1
C7721,M,ME,68,60s+,M,N,2017,N,.,11-26-2017,1
C7722,M,VA,27,20s,S,N,2017,Y,2018,.,0
C7723,F,MD,68,60s+,S,N,2017,N,.,12-01-2018,1
C7724,M,IL,26,20s,S,N,2017,Y,2018,.,0
C7725,M,MD,71,60s+,S,N,2017,N,.,12-09-2017,1
C7726,M,NC,22,20s,M,Y,2017,N,.,12-31-2017,1
C7727,M,CA,48,40s,M,Y,2017,N,.,12-06-2017,1
C7728,F,NV,33,30s,S,N,2017,Y,2018,.,0
C7729,F,MI,65,60s+,M,N,2017,N,.,11-27-2018,1
C7730,F,NY,43,40s,M,Y,2017,Y,2018,.,0
C7731,F,PA,52,50s,M,N,2017,N,.,12-29-2017,1
C7732,M,AR,39,30s,M,N,2017,N,.,12-26-2018,1
C7733,F,TN,60,60s+,M,N,2017,N,.,12-23-2018,1
C7734,M,DC,75,60s+,S,N,2017,Y,2018,.,0
C7735,M,TX,59,50s,M,N,2017,N,.,12-22-2018,1
C7736,F,NC,78,60s+,M,N,2017,N,.,12-08-2017,1
C7737,F,FL,74,60s+,M,N,2017,Y,2018,.,0
C7738,F,MI,85,60s+,S,N,2017,N,.,12-14-2018,1
C7739,F,NY,50,50s,M,N,2017,Y,2018,.,0
C7740,F,TN,48,40s,M,Y,2017,N,.,12-02-2017,1
C7741,M,TN,28,20s,M,N,2017,N,.,12-31-2017,1
C7742,F,NV,31,30s,S,Y,2017,N,.,12-30-2017,1
C7743,F,GA,66,60s+,M,N,2017,N,.,12-25-2017,1
C7744,F,CA,88,60s+,S,N,2017,N,.,12-25-2018,1
C7745,F,VA,41,40s,M,Y,2017,Y,2018,.,0
C7746,M,NJ,40,40s,M,Y,2017,N,.,12-17-2018,1
C7747,F,FL,75,60s+,S,N,2017,N,.,11-26-2017,1
C7748,F,NY,52,50s,M,Y,2017,N,.,12-10-2017,1
C7749,M,NC,77,60s+,S,N,2017,Y,2018,.,0
C7750,M,SC,36,30s,M,N,2017,Y,2018,.,0
C7751,M,GA,31,30s,M,Y,2017,N,.,10-20-2017,1
C7752,M,CA,28,20s,M,Y,2017,N,.,11-19-2017,1
C7753,M,NC,39,30s,M,Y,2017,N,.,11-26-2017,1
C7754,M,CA,20,20s,S,N,2017,Y,2018,.,0
C7755,F,FL,54,50s,S,N,2017,N,.,11-05-2018,1
C7756,F,CA,41,40s,M,Y,2017,N,.,12-29-2018,1
C7757,F,CA,46,40s,S,N,2017,N,.,11-23-2017,1
C7758,M,SC,21,20s,M,Y,2017,Y,2018,.,0
C7759,M,CA,63,60s+,S,N,2017,N,.,11-27-2018,1
C7760,F,DC,58,50s,S,N,2017,N,.,12-08-2018,1
C7761,F,NV,54,50s,S,N,2017,Y,2018,.,0
C7762,M,NC,50,50s,S,N,2017,Y,2018,.,0
C7763,F,NV,24,20s,S,N,2017,N,.,12-27-2018,1
C7764,F,NC,25,20s,M,Y,2017,Y,2018,.,0
C7765,M,AR,31,30s,S,N,2017,N,.,12-16-2017,1
C7766,M,OH,62,60s+,S,N,2017,N,.,11-06-2017,1
C7767,M,TX,60,60s+,M,N,2017,Y,2018,.,0
C7768,F,TX,52,50s,M,Y,2017,N,.,10-12-2017,1
C7769,M,MI,31,30s,S,N,2017,N,.,11-30-2017,1
C7770,F,NJ,41,40s,M,Y,2017,N,.,12-29-2018,1
C7771,M,TN,47,40s,M,N,2017,Y,2018,.,0
C7772,F,NC,53,50s,M,Y,2017,N,.,12-12-2017,1
C7773,M,NC,46,40s,M,Y,2017,Y,2018,.,0
C7774,F,GA,57,50s,M,N,2017,N,.,12-22-2017,1
C7775,M,AL,30,30s,M,N,2017,N,.,07-27-2017,1
C7776,F,FL,32,30s,M,Y,2017,N,.,12-11-2018,1
C7777,M,WV,41,40s,M,N,2017,Y,2018,.,0
C7778,F,GA,56,50s,M,N,2017,Y,2018,.,0
C7779,F,GA,46,40s,M,Y,2017,N,.,12-28-2018,1
C7780,F,NC,23,20s,M,Y,2017,N,.,11-09-2017,1
C7781,M,SC,55,50s,M,N,2017,N,.,11-28-2018,1
C7782,M,GA,33,30s,M,N,2017,Y,2018,.,0
C7783,M,NY,40,40s,M,Y,2017,Y,2018,.,0
C7784,F,CT,85,60s+,S,N,2017,N,.,12-06-2018,1
C7785,M,CA,46,40s,M,Y,2017,Y,2018,.,0
C7786,M,WV,53,50s,M,Y,2017,Y,2018,.,0
C7787,M,CA,38,30s,M,N,2017,N,.,12-07-2018,1
C7788,F,NY,71,60s+,S,N,2016,N,.,12-31-2017,1
C7789,F,NV,36,30s,M,Y,2017,N,.,12-24-2017,1
C7790,M,NV,72,60s+,S,N,2017,N,.,12-31-2017,1
C7791,F,NJ,57,50s,M,N,2017,Y,2018,.,0
C7792,F,NV,53,50s,M,N,2016,N,.,12-30-2016,1
C7793,F,AR,50,50s,M,Y,2017,Y,2018,.,0
C7794,F,CA,38,30s,M,Y,2017,N,.,12-06-2018,1
C7795,F,FL,35,30s,S,Y,2017,N,.,12-23-2017,1
C7796,M,NC,37,30s,S,N,2017,N,.,11-18-2018,1
C7797,F,CA,49,40s,M,N,2017,Y,2018,.,0
C7798,F,KY,45,40s,M,Y,2017,N,.,12-29-2017,1
C7799,M,PA,73,60s+,S,N,2017,N,.,08-24-2017,1
C7800,F,TX,46,40s,S,N,2017,Y,2018,.,0
C7801,M,NC,33,30s,M,Y,2017,Y,2018,.,0
C7802,M,MS,37,30s,M,Y,2017,Y,2018,.,0
C7803,M,NC,63,60s+,M,N,2017,N,.,12-18-2018,1
C7804,F,CA,54,50s,S,N,2017,N,.,10-26-2018,1
C7805,M,CA,22,20s,S,Y,2017,Y,2018,.,0
C7806,F,NY,38,30s,M,N,2017,Y,2018,.,0
C7807,M,IL,55,50s,M,N,2017,N,.,12-15-2018,1
C7808,F,TN,76,60s+,M,N,2016,N,.,12-30-2016,1
C7809,F,PA,36,30s,S,N,2017,N,.,12-22-2018,1
C7810,F,NC,49,40s,M,Y,2017,N,.,08-27-2017,1
C7811,F,VA,63,60s+,M,N,2017,Y,2018,.,0
C7812,F,NJ,52,50s,M,Y,2017,N,.,12-27-2018,1
C7813,F,AR,34,30s,M,N,2017,N,.,12-10-2018,1
C7814,F,FL,23,20s,S,Y,2017,Y,2018,.,0
C7815,M,NY,45,40s,M,N,2017,Y,2018,.,0
C7816,F,NC,61,60s+,M,N,2017,N,.,12-27-2018,1
C7817,F,MA,30,30s,S,N,2017,Y,2018,.,0
C7818,M,NV,35,30s,M,Y,2017,N,.,12-31-2017,1
C7819,F,NV,70,60s+,M,N,2017,Y,2018,.,0
C7820,M,TX,44,40s,S,N,2017,Y,2018,.,0
C7821,F,PA,61,60s+,S,N,2017,N,.,12-12-2018,1
C7822,M,NC,20,20s,S,N,2017,N,.,12-06-2018,1
C7823,M,IL,49,40s,M,N,2017,N,.,12-24-2017,1
C7824,M,CA,63,60s+,M,N,2017,N,.,12-15-2018,1
C7825,F,VA,80,60s+,S,N,2016,N,.,12-31-2016,1
C7826,M,GA,46,40s,M,Y,2017,Y,2018,.,0
C7827,F,PA,31,30s,S,N,2017,N,.,11-19-2018,1
C7828,F,NY,68,60s+,S,N,2017,Y,2018,.,0
C7829,F,RI,56,50s,M,N,2017,Y,2018,.,0
C7830,F,TX,68,60s+,M,N,2017,N,.,12-23-2017,1
C7831,M,IA,27,20s,M,Y,2017,Y,2018,.,0
C7832,F,CA,20,20s,M,Y,2017,Y,2018,.,0
C7833,M,FL,29,20s,S,N,2017,N,.,11-07-2017,1
C7834,M,NV,44,40s,M,Y,2017,N,.,12-28-2017,1
C7835,M,NJ,43,40s,M,Y,2017,N,.,11-29-2018,1
C7836,F,NC,54,50s,M,Y,2017,N,.,12-16-2018,1
C7837,F,WV,22,20s,M,Y,2017,N,.,12-02-2017,1
C7838,F,NC,44,40s,M,Y,2017,N,.,12-02-2018,1
C7839,M,TN,52,50s,M,N,2017,Y,2018,.,0
C7840,M,CA,53,50s,M,Y,2017,Y,2018,.,0
C7841,M,GA,33,30s,S,N,2017,N,.,11-09-2017,1
C7842,F,NV,53,50s,M,Y,2017,N,.,12-16-2017,1
C7843,M,IA,30,30s,M,Y,2017,Y,2018,.,0
C7844,M,NC,51,50s,M,Y,2017,N,.,11-19-2017,1
C7845,M,CA,23,20s,S,Y,2017,Y,2018,.,0
C7846,M,NC,68,60s+,M,N,2017,N,.,12-02-2018,1
C7847,M,NY,42,40s,M,Y,2017,Y,2018,.,0
C7848,F,NV,42,40s,M,N,2017,N,.,12-30-2017,1
C7849,M,NY,20,20s,S,N,2017,Y,2018,.,0
C7850,F,NC,69,60s+,S,N,2017,Y,2018,.,0
C7851,M,NY,18,10s,S,N,2017,N,.,12-22-2018,1
C7852,M,CA,45,40s,M,Y,2017,N,.,09-22-2017,1
C7853,F,IL,71,60s+,M,N,2017,N,.,11-10-2018,1
C7854,M,MD,40,40s,M,Y,2017,N,.,11-13-2018,1
C7855,M,CA,59,50s,S,N,2017,Y,2018,.,0
